Object,RA,DEC,DateObs,setting,WaveMin,WaveMax,Filename
HD116852,202.597539,-78.85657,2017-04-24T01:59:45.623,860,7036.5,7153.4,/HD116852/RED_860/HD116852_w860_redl_20170424_O6.fits
HD116852,202.597539,-78.85657,2017-04-24T01:59:45.623,860,7379.8,7502.4,/HD116852/RED_860/HD116852_w860_redl_20170424_O10.fits
HD116852,202.597539,-78.85657,2017-04-24T01:59:45.623,860,7859.0,7989.5,/HD116852/RED_860/HD116852_w860_redl_20170424_O15.fits
HD116852,202.597539,-78.85657,2017-04-24T01:59:45.623,860,7564.3,7689.9,/HD116852/RED_860/HD116852_w860_redl_20170424_O12.fits
HD93222,161.150691,-60.09135,2017-04-25T02:32:43.119,346,3024.3,3072.0,/HD93222/BLUE_346/HD93222_w346_blue_20170425_O0.fits
HD93222,161.150691,-60.09135,2017-04-25T02:32:43.119,346,3702.3,3760.0,/HD93222/BLUE_346/HD93222_w346_blue_20170425_O28.fits
HD93222,161.150691,-60.09135,2017-04-25T02:32:43.119,346,3402.7,3455.9,/HD93222/BLUE_346/HD93222_w346_blue_20170425_O17.fits
HD93222,161.150691,-60.09135,2017-04-25T02:32:43.119,346,3213.5,3264.0,/HD93222/BLUE_346/HD93222_w346_blue_20170425_O9.fits
HD93222,161.150691,-60.09135,2017-04-25T02:32:43.119,346,3191.3,3241.5,/HD93222/BLUE_346/HD93222_w346_blue_20170425_O8.fits
HD93222,161.150691,-60.09135,2017-04-25T02:32:43.119,346,3329.2,3381.3,/HD93222/BLUE_346/HD93222_w346_blue_20170425_O14.fits
HD93222,161.150691,-60.09135,2017-04-25T02:32:43.119,346,3064.4,3112.7,/HD93222/BLUE_346/HD93222_w346_blue_20170425_O2.fits
HD93222,161.150691,-60.09135,2017-04-25T02:32:43.119,346,3532.7,3587.8,/HD93222/BLUE_346/HD93222_w346_blue_20170425_O22.fits
HD93222,161.150691,-60.09135,2017-04-25T02:32:43.119,346,3126.6,3175.8,/HD93222/BLUE_346/HD93222_w346_blue_20170425_O5.fits
HD93222,161.150691,-60.09135,2017-04-25T02:32:43.119,346,3505.9,3560.6,/HD93222/BLUE_346/HD93222_w346_blue_20170425_O21.fits
HD93222,161.150691,-60.09135,2017-04-25T02:32:43.119,346,3824.7,3884.3,/HD93222/BLUE_346/HD93222_w346_blue_20170425_O32.fits
HD93222,161.150691,-60.09135,2017-04-25T02:32:43.119,346,3615.5,3671.9,/HD93222/BLUE_346/HD93222_w346_blue_20170425_O25.fits
HD93222,161.150691,-60.09135,2017-04-25T02:32:43.119,346,3105.6,3154.5,/HD93222/BLUE_346/HD93222_w346_blue_20170425_O4.fits
HD93222,161.150691,-60.09135,2017-04-25T02:32:43.119,346,3169.4,3219.3,/HD93222/BLUE_346/HD93222_w346_blue_20170425_O7.fits
HD93222,161.150691,-60.09135,2017-04-25T02:32:43.119,346,3377.8,3430.7,/HD93222/BLUE_346/HD93222_w346_blue_20170425_O16.fits
HD93222,161.150691,-60.09135,2017-04-25T02:32:43.119,346,3258.8,3309.9,/HD93222/BLUE_346/HD93222_w346_blue_20170425_O11.fits
HD93222,161.150691,-60.09135,2017-04-25T02:32:43.119,346,3084.8,3133.4,/HD93222/BLUE_346/HD93222_w346_blue_20170425_O3.fits
HD93222,161.150691,-60.09135,2017-04-25T02:32:43.119,346,3281.9,3333.4,/HD93222/BLUE_346/HD93222_w346_blue_20170425_O12.fits
HD93222,161.150691,-60.09135,2017-04-25T02:32:43.119,346,3644.0,3700.8,/HD93222/BLUE_346/HD93222_w346_blue_20170425_O26.fits
HD93222,161.150691,-60.09135,2017-04-25T02:32:43.119,346,3453.5,3507.5,/HD93222/BLUE_346/HD93222_w346_blue_20170425_O19.fits
HD93222,161.150691,-60.09135,2017-04-25T02:32:43.119,346,3236.0,3286.8,/HD93222/BLUE_346/HD93222_w346_blue_20170425_O10.fits
HD93222,161.150691,-60.09135,2017-04-25T02:32:43.119,346,3672.9,3730.1,/HD93222/BLUE_346/HD93222_w346_blue_20170425_O27.fits
HD93222,161.150691,-60.09135,2017-04-25T02:32:43.119,346,3559.9,3615.4,/HD93222/BLUE_346/HD93222_w346_blue_20170425_O23.fits
HD93222,161.150691,-60.09135,2017-04-25T02:32:43.119,346,3044.2,3092.2,/HD93222/BLUE_346/HD93222_w346_blue_20170425_O1.fits
HD93222,161.150691,-60.09135,2017-04-25T02:32:43.119,346,3479.5,3533.8,/HD93222/BLUE_346/HD93222_w346_blue_20170425_O20.fits
HD93222,161.150691,-60.09135,2017-04-25T02:32:43.119,346,3732.2,3790.3,/HD93222/BLUE_346/HD93222_w346_blue_20170425_O29.fits
HD93222,161.150691,-60.09135,2017-04-25T02:32:43.119,346,3305.4,3357.2,/HD93222/BLUE_346/HD93222_w346_blue_20170425_O13.fits
HD93222,161.150691,-60.09135,2017-04-25T02:32:43.119,346,3793.4,3852.4,/HD93222/BLUE_346/HD93222_w346_blue_20170425_O31.fits
HD93222,161.150691,-60.09135,2017-04-25T02:32:43.119,346,3353.3,3405.8,/HD93222/BLUE_346/HD93222_w346_blue_20170425_O15.fits
HD93222,161.150691,-60.09135,2017-04-25T02:32:43.119,346,3587.5,3643.4,/HD93222/BLUE_346/HD93222_w346_blue_20170425_O24.fits
HD93222,161.150691,-60.09135,2017-04-25T02:32:43.119,346,3427.9,3481.5,/HD93222/BLUE_346/HD93222_w346_blue_20170425_O18.fits
HD93222,161.150691,-60.09135,2017-04-25T02:32:43.119,346,3147.9,3197.4,/HD93222/BLUE_346/HD93222_w346_blue_20170425_O6.fits
HD93222,161.150691,-60.09135,2017-04-25T02:32:43.119,346,3762.6,3821.1,/HD93222/BLUE_346/HD93222_w346_blue_20170425_O30.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,5260.9,5349.8,/HD93222/RED_564/HD93222_w564_redl_20170425_O18.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,4878.9,4961.7,/HD93222/RED_564/HD93222_w564_redl_20170425_O9.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,5127.1,5213.9,/HD93222/RED_564/HD93222_w564_redl_20170425_O15.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,5817.6,5915.4,/HD93222/RED_564/HD93222_w564_redu_20170425_O4.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,4839.9,4922.0,/HD93222/RED_564/HD93222_w564_redl_20170425_O8.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,4801.4,4883.0,/HD93222/RED_564/HD93222_w564_redl_20170425_O7.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,5215.6,5303.7,/HD93222/RED_564/HD93222_w564_redl_20170425_O17.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,6436.7,6544.2,/HD93222/RED_564/HD93222_w564_redu_20170425_O14.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,5931.7,6031.3,/HD93222/RED_564/HD93222_w564_redu_20170425_O6.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,4763.6,4844.5,/HD93222/RED_564/HD93222_w564_redl_20170425_O6.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,5354.1,5444.5,/HD93222/RED_564/HD93222_w564_redl_20170425_O20.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,6505.9,6614.6,/HD93222/RED_564/HD93222_w564_redu_20170425_O15.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,5307.1,5396.8,/HD93222/RED_564/HD93222_w564_redl_20170425_O19.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,5041.6,5127.0,/HD93222/RED_564/HD93222_w564_redl_20170425_O13.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,5450.6,5542.6,/HD93222/RED_564/HD93222_w564_redl_20170425_O22.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,5084.0,5170.1,/HD93222/RED_564/HD93222_w564_redl_20170425_O14.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,5550.7,5644.2,/HD93222/RED_564/HD93222_w564_redl_20170425_O24.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,6302.5,6408.0,/HD93222/RED_564/HD93222_w564_redu_20170425_O12.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,4999.9,5084.7,/HD93222/RED_564/HD93222_w564_redl_20170425_O12.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,5874.1,5972.8,/HD93222/RED_564/HD93222_w564_redu_20170425_O5.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,6368.9,6475.4,/HD93222/RED_564/HD93222_w564_redu_20170425_O13.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,6111.5,6214.0,/HD93222/RED_564/HD93222_w564_redu_20170425_O9.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,6237.5,6342.0,/HD93222/RED_564/HD93222_w564_redu_20170425_O11.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,6576.7,6686.4,/HD93222/RED_564/HD93222_w564_redu_20170425_O16.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,6173.9,6277.3,/HD93222/RED_564/HD93222_w564_redu_20170425_O10.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,4918.6,5002.0,/HD93222/RED_564/HD93222_w564_redl_20170425_O10.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,4689.7,4769.5,/HD93222/RED_564/HD93222_w564_redl_20170425_O4.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,5654.4,5749.6,/HD93222/RED_564/HD93222_w564_redu_20170425_O1.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,5401.9,5493.1,/HD93222/RED_564/HD93222_w564_redl_20170425_O21.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,4726.4,4806.7,/HD93222/RED_564/HD93222_w564_redl_20170425_O5.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,6050.4,6151.9,/HD93222/RED_564/HD93222_w564_redu_20170425_O8.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,5990.4,6091.0,/HD93222/RED_564/HD93222_w564_redu_20170425_O7.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,4958.9,5043.0,/HD93222/RED_564/HD93222_w564_redl_20170425_O11.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,4618.1,4696.7,/HD93222/RED_564/HD93222_w564_redl_20170425_O2.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,5762.2,5859.1,/HD93222/RED_564/HD93222_w564_redu_20170425_O3.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,5171.0,5258.4,/HD93222/RED_564/HD93222_w564_redl_20170425_O16.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,5500.2,5592.9,/HD93222/RED_564/HD93222_w564_redl_20170425_O23.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,5707.8,5803.8,/HD93222/RED_564/HD93222_w564_redu_20170425_O2.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,4653.6,4732.8,/HD93222/RED_564/HD93222_w564_redl_20170425_O3.fits
HD93222,161.150609,-60.09141,2017-04-25T02:09:37.916,564,4583.1,4661.1,/HD93222/RED_564/HD93222_w564_redl_20170425_O1.fits
HD93222,161.150525,-60.09143,2017-04-25T02:56:59.824,437,4537.5,4607.6,/HD93222/BLUE_437/HD93222_w437_blue_20170425_O23.fits
HD93222,161.150525,-60.09143,2017-04-25T02:56:59.824,437,4285.3,4351.6,/HD93222/BLUE_437/HD93222_w437_blue_20170425_O17.fits
HD93222,161.150525,-60.09143,2017-04-25T02:56:59.824,437,4246.0,4311.7,/HD93222/BLUE_437/HD93222_w437_blue_20170425_O16.fits
HD93222,161.150525,-60.09143,2017-04-25T02:56:59.824,437,3824.7,3884.2,/HD93222/BLUE_437/HD93222_w437_blue_20170425_O4.fits
HD93222,161.150525,-60.09143,2017-04-25T02:56:59.824,437,4722.7,4795.6,/HD93222/BLUE_437/HD93222_w437_blue_20170425_O27.fits
HD93222,161.150525,-60.09143,2017-04-25T02:56:59.824,437,4207.3,4272.5,/HD93222/BLUE_437/HD93222_w437_blue_20170425_O15.fits
HD93222,161.150525,-60.09143,2017-04-25T02:56:59.824,437,4628.2,4699.7,/HD93222/BLUE_437/HD93222_w437_blue_20170425_O25.fits
HD93222,161.150525,-60.09143,2017-04-25T02:56:59.824,437,3856.6,3916.6,/HD93222/BLUE_437/HD93222_w437_blue_20170425_O5.fits
HD93222,161.150525,-60.09143,2017-04-25T02:56:59.824,437,4132.2,4196.3,/HD93222/BLUE_437/HD93222_w437_blue_20170425_O13.fits
HD93222,161.150525,-60.09143,2017-04-25T02:56:59.824,437,4325.4,4392.3,/HD93222/BLUE_437/HD93222_w437_blue_20170425_O18.fits
HD93222,161.150525,-60.09143,2017-04-25T02:56:59.824,437,3732.1,3790.3,/HD93222/BLUE_437/HD93222_w437_blue_20170425_O1.fits
HD93222,161.150525,-60.09143,2017-04-25T02:56:59.824,437,4923.7,4999.7,/HD93222/BLUE_437/HD93222_w437_blue_20170425_O31.fits
HD93222,161.150525,-60.09143,2017-04-25T02:56:59.824,437,4871.9,4947.1,/HD93222/BLUE_437/HD93222_w437_blue_20170425_O30.fits
HD93222,161.150525,-60.09143,2017-04-25T02:56:59.824,437,4366.2,4433.7,/HD93222/BLUE_437/HD93222_w437_blue_20170425_O19.fits
HD93222,161.150525,-60.09143,2017-04-25T02:56:59.824,437,3762.5,3821.1,/HD93222/BLUE_437/HD93222_w437_blue_20170425_O2.fits
HD93222,161.150525,-60.09143,2017-04-25T02:56:59.824,437,3793.3,3852.4,/HD93222/BLUE_437/HD93222_w437_blue_20170425_O3.fits
HD93222,161.150525,-60.09143,2017-04-25T02:56:59.824,437,3989.6,4051.6,/HD93222/BLUE_437/HD93222_w437_blue_20170425_O9.fits
HD93222,161.150525,-60.09143,2017-04-25T02:56:59.824,437,3955.5,4017.0,/HD93222/BLUE_437/HD93222_w437_blue_20170425_O8.fits
HD93222,161.150525,-60.09143,2017-04-25T02:56:59.824,437,4493.4,4562.9,/HD93222/BLUE_437/HD93222_w437_blue_20170425_O22.fits
HD93222,161.150525,-60.09143,2017-04-25T02:56:59.824,437,4095.6,4159.1,/HD93222/BLUE_437/HD93222_w437_blue_20170425_O12.fits
HD93222,161.150525,-60.09143,2017-04-25T02:56:59.824,437,4821.1,4895.5,/HD93222/BLUE_437/HD93222_w437_blue_20170425_O29.fits
HD93222,161.150525,-60.09143,2017-04-25T02:56:59.824,437,3922.0,3982.9,/HD93222/BLUE_437/HD93222_w437_blue_20170425_O7.fits
HD93222,161.150525,-60.09143,2017-04-25T02:56:59.824,437,4771.4,4845.1,/HD93222/BLUE_437/HD93222_w437_blue_20170425_O28.fits
HD93222,161.150525,-60.09143,2017-04-25T02:56:59.824,437,4059.7,4122.6,/HD93222/BLUE_437/HD93222_w437_blue_20170425_O11.fits
HD93222,161.150525,-60.09143,2017-04-25T02:56:59.824,437,3889.0,3949.5,/HD93222/BLUE_437/HD93222_w437_blue_20170425_O6.fits
HD93222,161.150525,-60.09143,2017-04-25T02:56:59.824,437,4450.2,4519.0,/HD93222/BLUE_437/HD93222_w437_blue_20170425_O21.fits
HD93222,161.150525,-60.09143,2017-04-25T02:56:59.824,437,4582.4,4653.2,/HD93222/BLUE_437/HD93222_w437_blue_20170425_O24.fits
HD93222,161.150525,-60.09143,2017-04-25T02:56:59.824,437,4024.3,4086.8,/HD93222/BLUE_437/HD93222_w437_blue_20170425_O10.fits
HD93222,161.150525,-60.09143,2017-04-25T02:56:59.824,437,4407.8,4476.0,/HD93222/BLUE_437/HD93222_w437_blue_20170425_O20.fits
HD93222,161.150525,-60.09143,2017-04-25T02:56:59.824,437,4169.4,4234.0,/HD93222/BLUE_437/HD93222_w437_blue_20170425_O14.fits
HD93222,161.150525,-60.09143,2017-04-25T02:56:59.824,437,4675.0,4747.2,/HD93222/BLUE_437/HD93222_w437_blue_20170425_O26.fits
HD93222,161.150525,-60.09143,2017-04-25T03:07:41.942,860,8177.7,8313.4,/HD93222/RED_860/HD93222_w860_redl_20170425_O18.fits
HD93222,161.150525,-60.09143,2017-04-25T03:07:41.942,860,9760.5,9921.3,/HD93222/RED_860/HD93222_w860_redu_20170425_O10.fits
HD93222,161.150525,-60.09143,2017-04-25T03:07:41.942,860,8645.0,8788.3,/HD93222/RED_860/HD93222_w860_redu_20170425_O2.fits
HD93222,161.150525,-60.09143,2017-04-25T03:07:41.942,860,8289.7,8427.2,/HD93222/RED_860/HD93222_w860_redl_20170425_O19.fits
HD93222,161.150525,-60.09143,2017-04-25T03:07:41.942,860,6723.7,6835.6,/HD93222/RED_860/HD93222_w860_redl_20170425_O2.fits
HD93222,161.150525,-60.09143,2017-04-25T03:07:41.942,860,7470.9,7595.0,/HD93222/RED_860/HD93222_w860_redl_20170425_O11.fits
HD93222,161.150525,-60.09143,2017-04-25T03:07:41.942,860,8404.9,8544.2,/HD93222/RED_860/HD93222_w860_redl_20170425_O20.fits
HD93222,161.150525,-60.09143,2017-04-25T03:07:41.942,860,10085.8,10250.5,/HD93222/RED_860/HD93222_w860_redu_20170425_O12.fits
HD93222,161.150525,-60.09143,2017-04-25T03:07:41.942,860,6876.6,6990.9,/HD93222/RED_860/HD93222_w860_redl_20170425_O4.fits
HD93222,161.150525,-60.09143,2017-04-25T03:07:41.942,860,10256.7,10422.8,/HD93222/RED_860/HD93222_w860_redu_20170425_O13.fits
HD93222,161.150525,-60.09143,2017-04-25T03:07:41.942,860,9455.5,9611.8,/HD93222/RED_860/HD93222_w860_redu_20170425_O8.fits
HD93222,161.150525,-60.09143,2017-04-25T03:07:41.942,860,8523.3,8664.5,/HD93222/RED_860/HD93222_w860_redu_20170425_O1.fits
HD93222,161.150525,-60.09143,2017-04-25T03:07:41.942,860,8770.3,8915.6,/HD93222/RED_860/HD93222_w860_redu_20170425_O3.fits
HD93222,161.150525,-60.09143,2017-04-25T03:07:41.942,860,7379.8,7502.4,/HD93222/RED_860/HD93222_w860_redl_20170425_O10.fits
HD93222,161.150525,-60.09143,2017-04-25T03:07:41.942,860,6799.3,6912.4,/HD93222/RED_860/HD93222_w860_redl_20170425_O3.fits
HD93222,161.150525,-60.09143,2017-04-25T03:07:41.942,860,9310.0,9464.1,/HD93222/RED_860/HD93222_w860_redu_20170425_O7.fits
HD93222,161.150525,-60.09143,2017-04-25T03:07:41.942,860,7859.0,7989.5,/HD93222/RED_860/HD93222_w860_redl_20170425_O15.fits
HD93222,161.150525,-60.09143,2017-04-25T03:07:41.942,860,8899.2,9046.6,/HD93222/RED_860/HD93222_w860_redu_20170425_O4.fits
HD93222,161.150525,-60.09143,2017-04-25T03:07:41.942,860,9920.5,10083.3,/HD93222/RED_860/HD93222_w860_redu_20170425_O11.fits
HD93222,161.150525,-60.09143,2017-04-25T03:07:41.942,860,7564.3,7689.9,/HD93222/RED_860/HD93222_w860_redl_20170425_O12.fits
HD93222,161.150525,-60.09143,2017-04-25T03:07:41.942,860,7204.0,7323.8,/HD93222/RED_860/HD93222_w860_redl_20170425_O8.fits
HD93222,161.150525,-60.09143,2017-04-25T03:07:41.942,860,7660.0,7787.3,/HD93222/RED_860/HD93222_w860_redl_20170425_O13.fits
HD93222,161.150525,-60.09143,2017-04-25T03:07:41.942,860,7036.5,7153.5,/HD93222/RED_860/HD93222_w860_redl_20170425_O6.fits
HD93222,161.150525,-60.09143,2017-04-25T03:07:41.942,860,6649.8,6760.5,/HD93222/RED_860/HD93222_w860_redl_20170425_O1.fits
HD93222,161.150525,-60.09143,2017-04-25T03:07:41.942,860,7962.4,8094.6,/HD93222/RED_860/HD93222_w860_redl_20170425_O16.fits
HD93222,161.150525,-60.09143,2017-04-25T03:07:41.942,860,7758.3,7887.1,/HD93222/RED_860/HD93222_w860_redl_20170425_O14.fits
HD93222,161.150525,-60.09143,2017-04-25T03:07:41.942,860,9168.9,9320.7,/HD93222/RED_860/HD93222_w860_redu_20170425_O6.fits
HD93222,161.150525,-60.09143,2017-04-25T03:07:41.942,860,7119.3,7237.6,/HD93222/RED_860/HD93222_w860_redl_20170425_O7.fits
HD93222,161.150525,-60.09143,2017-04-25T03:07:41.942,860,6955.6,7071.3,/HD93222/RED_860/HD93222_w860_redl_20170425_O5.fits
HD93222,161.150525,-60.09143,2017-04-25T03:07:41.942,860,8068.6,8202.5,/HD93222/RED_860/HD93222_w860_redl_20170425_O17.fits
HD93222,161.150525,-60.09143,2017-04-25T03:07:41.942,860,7290.9,7412.0,/HD93222/RED_860/HD93222_w860_redl_20170425_O9.fits
HD93222,161.150525,-60.09143,2017-04-25T03:07:41.942,860,9605.6,9764.2,/HD93222/RED_860/HD93222_w860_redu_20170425_O9.fits
HD93222,161.150525,-60.09143,2017-04-25T03:07:41.942,860,9032.1,9181.6,/HD93222/RED_860/HD93222_w860_redu_20170425_O5.fits
HD144217,241.359037,-19.80574,2018-08-09T01:17:10.487,346,3064.4,3112.7,/HD144217/BLUE_346/HD144217_w346_blue_20180809_O2.fits
HD144217,241.359037,-19.80574,2018-08-09T01:17:10.487,346,3126.6,3175.8,/HD144217/BLUE_346/HD144217_w346_blue_20180809_O5.fits
HD144217,241.359037,-19.80574,2018-08-09T01:17:10.487,346,3532.7,3587.8,/HD144217/BLUE_346/HD144217_w346_blue_20180809_O22.fits
HD144217,241.359037,-19.80574,2018-08-09T01:17:10.487,346,3329.2,3381.3,/HD144217/BLUE_346/HD144217_w346_blue_20180809_O14.fits
HD144217,241.359037,-19.80574,2018-08-09T01:17:10.487,346,3191.3,3241.5,/HD144217/BLUE_346/HD144217_w346_blue_20180809_O8.fits
HD144217,241.359037,-19.80574,2018-08-09T01:17:10.487,346,3147.9,3197.4,/HD144217/BLUE_346/HD144217_w346_blue_20180809_O6.fits
HD144217,241.359037,-19.80574,2018-08-09T01:17:10.487,346,3762.6,3821.1,/HD144217/BLUE_346/HD144217_w346_blue_20180809_O30.fits
HD144217,241.359037,-19.80574,2018-08-09T01:17:10.487,346,3305.4,3357.2,/HD144217/BLUE_346/HD144217_w346_blue_20180809_O13.fits
HD144217,241.359037,-19.80574,2018-08-09T01:17:10.487,346,3377.8,3430.7,/HD144217/BLUE_346/HD144217_w346_blue_20180809_O16.fits
HD144217,241.359037,-19.80574,2018-08-09T01:17:10.487,346,3453.5,3507.5,/HD144217/BLUE_346/HD144217_w346_blue_20180809_O19.fits
HD144217,241.359037,-19.80574,2018-08-09T01:17:10.487,346,3793.4,3852.4,/HD144217/BLUE_346/HD144217_w346_blue_20180809_O31.fits
HD144217,241.359037,-19.80574,2018-08-09T01:17:10.487,346,3353.3,3405.8,/HD144217/BLUE_346/HD144217_w346_blue_20180809_O15.fits
HD144217,241.359037,-19.80574,2018-08-09T01:17:10.487,346,3427.9,3481.5,/HD144217/BLUE_346/HD144217_w346_blue_20180809_O18.fits
HD144217,241.359037,-19.80574,2018-08-09T01:17:10.487,346,3402.7,3455.9,/HD144217/BLUE_346/HD144217_w346_blue_20180809_O17.fits
HD144217,241.359037,-19.80574,2018-08-09T01:17:10.487,346,3105.6,3154.5,/HD144217/BLUE_346/HD144217_w346_blue_20180809_O4.fits
HD144217,241.359037,-19.80574,2018-08-09T01:17:10.487,346,3236.0,3286.8,/HD144217/BLUE_346/HD144217_w346_blue_20180809_O10.fits
HD144217,241.359037,-19.80574,2018-08-09T01:17:10.487,346,3084.8,3133.4,/HD144217/BLUE_346/HD144217_w346_blue_20180809_O3.fits
HD144217,241.359037,-19.80574,2018-08-09T01:17:10.487,346,3281.9,3333.4,/HD144217/BLUE_346/HD144217_w346_blue_20180809_O12.fits
HD144217,241.359037,-19.80574,2018-08-09T01:17:10.487,346,3672.9,3730.1,/HD144217/BLUE_346/HD144217_w346_blue_20180809_O27.fits
HD144217,241.359037,-19.80574,2018-08-09T01:17:10.487,346,3258.8,3309.9,/HD144217/BLUE_346/HD144217_w346_blue_20180809_O11.fits
HD144217,241.359037,-19.80574,2018-08-09T01:17:10.487,346,3732.2,3790.3,/HD144217/BLUE_346/HD144217_w346_blue_20180809_O29.fits
HD144217,241.359037,-19.80574,2018-08-09T01:17:10.487,346,3587.5,3643.4,/HD144217/BLUE_346/HD144217_w346_blue_20180809_O24.fits
HD144217,241.359037,-19.80574,2018-08-09T01:17:10.487,346,3615.5,3671.9,/HD144217/BLUE_346/HD144217_w346_blue_20180809_O25.fits
HD144217,241.359037,-19.80574,2018-08-09T01:17:10.487,346,3479.5,3533.8,/HD144217/BLUE_346/HD144217_w346_blue_20180809_O20.fits
HD144217,241.359037,-19.80574,2018-08-09T01:17:10.487,346,3024.3,3072.0,/HD144217/BLUE_346/HD144217_w346_blue_20180809_O0.fits
HD144217,241.359037,-19.80574,2018-08-09T01:17:10.487,346,3505.9,3560.6,/HD144217/BLUE_346/HD144217_w346_blue_20180809_O21.fits
HD144217,241.359037,-19.80574,2018-08-09T01:17:10.487,346,3559.9,3615.4,/HD144217/BLUE_346/HD144217_w346_blue_20180809_O23.fits
HD144217,241.359037,-19.80574,2018-08-09T01:17:10.487,346,3169.4,3219.3,/HD144217/BLUE_346/HD144217_w346_blue_20180809_O7.fits
HD144217,241.359037,-19.80574,2018-08-09T01:17:10.487,346,3824.8,3884.3,/HD144217/BLUE_346/HD144217_w346_blue_20180809_O32.fits
HD144217,241.359037,-19.80574,2018-08-09T01:17:10.487,346,3702.3,3760.0,/HD144217/BLUE_346/HD144217_w346_blue_20180809_O28.fits
HD144217,241.359037,-19.80574,2018-08-09T01:17:10.487,346,3644.0,3700.8,/HD144217/BLUE_346/HD144217_w346_blue_20180809_O26.fits
HD144217,241.359037,-19.80574,2018-08-09T01:17:10.487,346,3044.2,3092.2,/HD144217/BLUE_346/HD144217_w346_blue_20180809_O1.fits
HD144217,241.359037,-19.80574,2018-08-09T01:17:10.487,346,3213.5,3264.0,/HD144217/BLUE_346/HD144217_w346_blue_20180809_O9.fits
HD144217,241.359037,-19.80574,2018-08-09T01:28:35.249,564,5762.2,5859.1,/HD144217/RED_564/HD144217_w564_redu_20180809_O3.fits
HD144217,241.359037,-19.80574,2018-08-09T01:28:35.249,564,5354.1,5444.5,/HD144217/RED_564/HD144217_w564_redl_20180809_O20.fits
HD144217,241.359037,-19.80574,2018-08-09T01:28:35.249,564,4583.1,4661.1,/HD144217/RED_564/HD144217_w564_redl_20180809_O1.fits
HD144217,241.359037,-19.80574,2018-08-09T01:28:35.249,564,5215.6,5303.7,/HD144217/RED_564/HD144217_w564_redl_20180809_O17.fits
HD144217,241.359037,-19.80574,2018-08-09T01:28:35.249,564,5874.1,5972.8,/HD144217/RED_564/HD144217_w564_redu_20180809_O5.fits
HD144217,241.359037,-19.80574,2018-08-09T01:28:35.249,564,5084.0,5170.1,/HD144217/RED_564/HD144217_w564_redl_20180809_O14.fits
HD144217,241.359037,-19.80574,2018-08-09T01:28:35.249,564,6368.9,6475.4,/HD144217/RED_564/HD144217_w564_redu_20180809_O13.fits
HD144217,241.359037,-19.80574,2018-08-09T01:28:35.249,564,5931.7,6031.3,/HD144217/RED_564/HD144217_w564_redu_20180809_O6.fits
HD144217,241.359037,-19.80574,2018-08-09T01:28:35.249,564,4839.9,4922.0,/HD144217/RED_564/HD144217_w564_redl_20180809_O8.fits
